"year","year_type","date","repro_stage","squirrel_id","sex","grid","locx_feed","locy_feed","detail","food_type","locx_census","locy_census","locx_census_numeric","locx_feed_numeric","buffer_radius","midden_radius","distance_to_midden","within_territory","within_midden","food_group","midden_status","year.y","mushroom_index_previous","cone_index_previous","mushroom_index_previous_scaled","cone_index_previous_scaled"
2013,"non-mast","2013-04-12","mating",12364,"M","KL","10.2",11.4,2,"capital","J.1",11,10.1,10.2,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-13","mating",12542,"M","KL","13.9",15.1,2,"capital","L.6",15,12.6,13.9,1.73333333333333,0.333333333333333,39.1152144312159,TRUE,FALSE,"cone",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-13","mating",12542,"M","KL","13.9",15.1,2,"capital","M.7",14.9,13.7,13.9,1.73333333333333,0.333333333333333,8.48528137423858,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-13","mating",13039,"M","KL","7.2",3.5,2,"capital","G.0",3.5,7,7.2,1.73333333333333,0.333333333333333,6,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-13","mating",13039,"M","KL","7.2",3.2,4,"capital","G.0",3.5,7,7.2,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-13","mating",11460,"M","KL","8.7",3.3,4,"capital","H.7",3.4,8.7,8.7,1.73333333333333,0.333333333333333,3,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-13","mating",13048,"M","KL","3.2",2.5,2,"capital","C.0",2.5,3,3.2,1.73333333333333,0.333333333333333,6,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-13","mating",12364,"M","KL","10.3",10.6,2,"capital","J.1",11,10.1,10.3,1.73333333333333,0.333333333333333,13.4164078649988,TRUE,FALSE,"cone",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-14","mating",12678,"M","KL","2.6",10.7,2,"capital","B.6",10.5,2.6,2.6,1.73333333333333,0.333333333333333,5.99999999999998,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-14","mating",10047,"M","KL","1.6",14.6,4,"capital","B.1",15.5,2.1,1.6,1.73333333333333,0.333333333333333,30.886890422961,TRUE,FALSE,"mushroom/truffle",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-14","mating",12565,"M","KL","-2.7",11,2,"capital","-3.0",10,-3,-2.7,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"cone",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-14","mating",13125,"M","KL","12.3",16.9,4,"capital","K.8",17,11.8,12.3,1.73333333333333,0.333333333333333,15.2970585407784,TRUE,FALSE,"mushroom/truffle",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-14","mating",13125,"M","KL","12.3",16.9,4,"capital","L.3",16.8,12.3,12.3,1.73333333333333,0.333333333333333,2.99999999999994,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-24","mating",10383,"M","JO","11.7",8.3,2,"capital","K.4",8.4,11.4,11.7,1.73333333333333,0.333333333333333,9.4868329805051,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-24","mating",12311,"M","JO","10.0",3.6,2,"capital","J.1",3.4,10.1,10,1.73333333333333,0.333333333333333,6.70820393249937,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-24","mating",12311,"M","JO","10.0",3.6,2,"capital","H.8",3,8.8,10,1.73333333333333,0.333333333333333,40.2492235949962,TRUE,FALSE,"cone",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-03-26","mating",12564,"M","KL","-4.8",11.6,2,"capital","-5.0",12,-5,-4.8,1.73333333333333,0.333333333333333,13.4164078649987,TRUE,FALSE,"cone",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-03-26","mating",13179,"M","KL","14.1",8.6,4,"capital","N.0",8.7,14,14.1,1.73333333333333,0.333333333333333,4.24264068711927,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-03-26","mating",11460,"M","KL","8.7",3.4,2,"capital","H.7",3.4,8.7,8.7,1.73333333333333,0.333333333333333,0,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-03-26","mating",12933,"M","KL","15.0",1.3,4,"capital","O.0",1,15,15,1.73333333333333,0.333333333333333,9,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-03-26","mating",12445,"M","KL","9.2",5.1,2,"capital","I.2",4.9,9.2,9.2,1.73333333333333,0.333333333333333,5.99999999999998,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-03-27","mating",12445,"M","KL","9.3",5.2,4,"capital","I.2",4.9,9.2,9.3,1.73333333333333,0.333333333333333,9.48683298050515,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-03-27","mating",12830,"M","KL","-2.5",13,4,"capital","-2.5",12.9,-2.5,-2.5,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-03-27","mating",12705,"M","KL","8.0",12.1,2,"capital","H.0",12,8,8,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-03-29","mating",12678,"M","KL","2.6",10.3,2,"capital","B.6",10.5,2.6,2.6,1.73333333333333,0.333333333333333,5.99999999999998,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-03-29","mating",12705,"M","KL","8.2",12.2,2,"capital","H.0",12,8,8.2,1.73333333333333,0.333333333333333,8.48528137423854,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-03-30","mating",12825,"M","KL","6.9",5.2,2,"capital","G.0",5,7,6.9,1.73333333333333,0.333333333333333,6.70820393249937,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-03-30","mating",12933,"M","KL","14.9",1.3,2,"capital","O.0",1,15,14.9,1.73333333333333,0.333333333333333,9.48683298050514,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-03-30","mating",12565,"M","KL","-3.3",10.5,2,"capital","-3.0",10,-3,-3.3,1.73333333333333,0.333333333333333,17.4928556845359,TRUE,FALSE,"cone",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-03-30","mating",12236,"M","KL","5.0",10.7,4,"capital","D.9",10.9,4.9,5,1.73333333333333,0.333333333333333,6.70820393249939,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-03-30","mating",12363,"M","KL","7.8",15,2,"capital","H.0",15,8,7.8,1.73333333333333,0.333333333333333,6,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-03-30","mating",12364,"M","KL","10.3",11.3,2,"capital","J.1",11,10.1,10.3,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-03-30","mating",11945,"M","KL","14.9",1.7,2,"capital","N.1",1.3,14.1,14.9,1.73333333333333,0.333333333333333,26.8328157299975,TRUE,FALSE,"cone",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-03-31","mating",12657,"M","KL","11.1",5.9,2,"capital","K.0",6.2,11,11.1,1.73333333333333,0.333333333333333,9.48683298050513,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-03-31","mating",12705,"M","KL","8.2",12.2,2,"capital","H.0",12,8,8.2,1.73333333333333,0.333333333333333,8.48528137423854,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-03-31","mating",12678,"M","KL","2.8",10.6,2,"capital","B.6",10.5,2.6,2.8,1.73333333333333,0.333333333333333,6.70820393249936,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-27","mating",12029,"M","SU","3.7",11.9,4,"capital","C.2",11.9,3.2,3.7,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"mushroom/truffle",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-28","mating",12027,"M","SU","4.0",15.2,4,"capital","D.1",14.8,4.1,4,1.73333333333333,0.333333333333333,12.3693168768529,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-01","mating",11460,"M","KL","8.5",3.5,4,"capital","H.7",3.4,8.7,8.5,1.73333333333333,0.333333333333333,6.70820393249935,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-01","mating",11460,"M","KL","8.7",3.4,2,"capital","H.7",3.4,8.7,8.7,1.73333333333333,0.333333333333333,0,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-01","mating",12364,"M","KL","10.2",11.4,2,"capital","J.1",11,10.1,10.2,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-01","mating",12705,"M","KL","8.3",12.1,2,"capital","H.0",12,8,8.3,1.73333333333333,0.333333333333333,9.48683298050515,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-01","mating",12705,"M","KL","8.1",12.1,4,"capital","H.0",12,8,8.1,1.73333333333333,0.333333333333333,4.24264068711927,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-01","mating",12657,"M","KL","11.3",5.8,2,"capital","K.0",6.2,11,11.3,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"cone",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-02","mating",12933,"M","KL","15.3",0,4,"capital","O.0",1,15,15.3,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"mushroom/truffle",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-14","mating",13039,"M","KL","7.1",3.6,2,"capital","G.0",3.5,7,7.1,1.73333333333333,0.333333333333333,4.24264068711928,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-14","mating",11460,"M","KL","8.7",3.3,4,"capital","H.7",3.4,8.7,8.7,1.73333333333333,0.333333333333333,3,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-02","mating",13048,"M","KL","3.2",2.4,4,"capital","C.0",2.5,3,3.2,1.73333333333333,0.333333333333333,6.70820393249937,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-14","mating",12445,"M","KL","9.2",5,2,"capital","I.2",4.9,9.2,9.2,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-14","mating",12017,"M","KL","5.0",1.1,4,"capital","E.0",1.3,5,5,1.73333333333333,0.333333333333333,6,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-14","mating",12364,"M","KL","10.4",11.9,2,"capital","J.1",11,10.1,10.4,1.73333333333333,0.333333333333333,28.4604989415154,TRUE,FALSE,"cone",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-14","mating",12542,"M","KL","13.7",15,4,"capital","L.6",15,12.6,13.7,1.73333333333333,0.333333333333333,33,TRUE,FALSE,"mushroom/truffle",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-14","mating",12542,"M","KL","13.7",15,4,"capital","M.7",14.9,13.7,13.7,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-14","mating",13179,"M","KL","12.8",9.1,4,"capital","N.0",8.7,14,12.8,1.73333333333333,0.333333333333333,37.9473319220205,TRUE,FALSE,"mushroom/truffle",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-02","mating",13125,"M","KL","12.2",17.1,2,"capital","K.8",17,11.8,12.2,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-02","mating",13125,"M","KL","12.2",17.1,2,"capital","L.3",16.8,12.3,12.2,1.73333333333333,0.333333333333333,9.48683298050517,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-02","mating",11945,"M","KL","14.1",1.5,2,"capital","N.1",1.3,14.1,14.1,1.73333333333333,0.333333333333333,6,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-03","mating",12007,"M","KL","3.3",12.7,2,"capital","C.0",13,3,3.3,1.73333333333333,0.333333333333333,12.7279220613579,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-29","mating",11531,"M","SU","20.2",2.9,4,"capital","T.1",3,20.1,20.2,1.73333333333333,0.333333333333333,4.24264068711924,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-29","mating",11531,"M","SU","20.2",2.9,4,"capital","U.4",2.6,21.4,20.2,1.73333333333333,0.333333333333333,37.1079506305589,TRUE,FALSE,"mushroom/truffle",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-05","mating",11460,"M","KL","8.5",3.4,2,"capital","H.7",3.4,8.7,8.5,1.73333333333333,0.333333333333333,5.99999999999998,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-05","mating",12363,"M","KL","7.9",14.9,4,"capital","H.0",15,8,7.9,1.73333333333333,0.333333333333333,4.24264068711927,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-05","mating",11460,"M","KL","8.7",3.4,2,"capital","H.7",3.4,8.7,8.7,1.73333333333333,0.333333333333333,0,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-05","mating",13039,"M","KL","7.2",3.3,2,"capital","G.0",3.5,7,7.2,1.73333333333333,0.333333333333333,8.48528137423858,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-06","mating",12576,"M","KL","0.4",5,4,"capital","0.0",5,0,0.4,1.73333333333333,0.333333333333333,12,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-06","mating",12236,"M","KL","4.8",10.9,2,"capital","D.9",10.9,4.9,4.8,1.73333333333333,0.333333333333333,3.00000000000002,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-06","mating",12364,"M","KL","10.2",12.1,2,"capital","J.1",11,10.1,10.2,1.73333333333333,0.333333333333333,33.1360830515618,TRUE,FALSE,"cone",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-07","mating",12542,"M","KL","13.7",15,4,"capital","L.6",15,12.6,13.7,1.73333333333333,0.333333333333333,33,TRUE,FALSE,"mushroom/truffle",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-07","mating",12542,"M","KL","13.7",15,4,"capital","M.7",14.9,13.7,13.7,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-07","mating",13039,"M","KL","7.0",3.6,2,"capital","G.0",3.5,7,7,1.73333333333333,0.333333333333333,3,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-07","mating",11460,"M","KL","8.7",3,4,"capital","H.7",3.4,8.7,8.7,1.73333333333333,0.333333333333333,12,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-07","mating",13125,"M","KL","12.3",17.2,2,"capital","K.8",17,11.8,12.3,1.73333333333333,0.333333333333333,16.1554944214035,TRUE,FALSE,"cone",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-07","mating",13125,"M","KL","12.3",17.2,2,"capital","L.3",16.8,12.3,12.3,1.73333333333333,0.333333333333333,12,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-07","mating",12542,"M","KL","13.7",14.9,2,"capital","L.6",15,12.6,13.7,1.73333333333333,0.333333333333333,33.1360830515618,TRUE,FALSE,"cone",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-07","mating",12542,"M","KL","13.7",14.9,2,"capital","M.7",14.9,13.7,13.7,1.73333333333333,0.333333333333333,0,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-07","mating",12235,"M","KL","14.3",13.4,4,"capital","L.8",13.9,12.8,14.3,1.73333333333333,0.333333333333333,47.4341649025257,TRUE,FALSE,"mushroom/truffle",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-07","mating",11945,"M","KL","14.0",1.5,2,"capital","N.1",1.3,14.1,14,1.73333333333333,0.333333333333333,6.70820393249936,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-07","mating",11945,"M","KL","14.1",1.5,4,"capital","N.1",1.3,14.1,14.1,1.73333333333333,0.333333333333333,6,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-07","mating",11460,"M","KL","8.7",3.4,2,"capital","H.7",3.4,8.7,8.7,1.73333333333333,0.333333333333333,0,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-07","mating",11266,"M","KL","7.4",10.3,2,"capital","G.1",10.5,7.1,7.4,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-07","mating",12705,"M","KL","8.4",12.1,2,"capital","H.0",12,8,8.4,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-07","mating",12363,"M","KL","7.8",14.9,2,"capital","H.0",15,8,7.8,1.73333333333333,0.333333333333333,6.70820393249937,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-08","mating",12705,"M","KL","8.2",12.2,2,"capital","H.0",12,8,8.2,1.73333333333333,0.333333333333333,8.48528137423854,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-08","mating",12363,"M","KL","7.9",14.8,2,"capital","H.0",15,8,7.9,1.73333333333333,0.333333333333333,6.70820393249935,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-08","mating",12825,"M","KL","6.8",5.2,2,"capital","G.0",5,7,6.8,1.73333333333333,0.333333333333333,8.48528137423858,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-08","mating",12445,"M","KL","9.3",5.1,4,"capital","I.2",4.9,9.2,9.3,1.73333333333333,0.333333333333333,6.70820393249937,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-08","mating",13039,"M","KL","7.1",3.5,4,"capital","G.0",3.5,7,7.1,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-08","mating",11460,"M","KL","8.4",3.4,2,"capital","H.7",3.4,8.7,8.4,1.73333333333333,0.333333333333333,8.99999999999997,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-08","mating",12657,"M","KL","11.0",6.3,2,"capital","K.0",6.2,11,11,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-08","mating",13048,"M","KL","3.4",2.5,4,"capital","C.0",2.5,3,3.4,1.73333333333333,0.333333333333333,12,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-08","mating",11460,"M","KL","8.3",3.2,5,"income","H.7",3.4,8.7,8.3,1.73333333333333,0.333333333333333,13.4164078649987,TRUE,FALSE,"other",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-10","mating",12825,"M","KL","6.8",5.2,2,"capital","G.0",5,7,6.8,1.73333333333333,0.333333333333333,8.48528137423858,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-10","mating",12678,"M","KL","2.8",10.3,2,"capital","B.6",10.5,2.6,2.8,1.73333333333333,0.333333333333333,8.48528137423855,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-10","mating",13039,"M","KL","7.1",3.4,2,"capital","G.0",3.5,7,7.1,1.73333333333333,0.333333333333333,4.24264068711928,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-10","mating",13048,"M","KL","2.8",2.4,4,"capital","C.0",2.5,3,2.8,1.73333333333333,0.333333333333333,6.70820393249937,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-12","mating",12678,"M","KL","2.7",10.5,4,"capital","B.6",10.5,2.6,2.7,1.73333333333333,0.333333333333333,3,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-12","mating",12705,"M","KL","4.7",14.5,2,"capital","E.0",14.6,5,4.7,1.73333333333333,0.333333333333333,9.48683298050513,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-12","mating",12705,"M","KL","4.7",14.5,2,"capital","E.0",14.6,5,4.7,1.73333333333333,0.333333333333333,9.48683298050513,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-13","mating",11945,"M","KL","14.0",1.5,4,"capital","N.1",1.3,14.1,14,1.73333333333333,0.333333333333333,6.70820393249936,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-13","mating",12825,"M","KL","7.8",5.2,4,"capital","G.0",5,7,7.8,1.73333333333333,0.333333333333333,24.738633753706,TRUE,FALSE,"mushroom/truffle",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-13","mating",11460,"M","KL","8.7",3.4,2,"capital","H.7",3.4,8.7,8.7,1.73333333333333,0.333333333333333,0,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-13","mating",12364,"M","KL","10.3",10.6,4,"capital","J.1",11,10.1,10.3,1.73333333333333,0.333333333333333,13.4164078649988,TRUE,FALSE,"mushroom/truffle",0,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-13","mating",11460,"M","KL","8.7",3.8,2,"capital","H.7",3.4,8.7,8.7,1.73333333333333,0.333333333333333,12,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-13","mating",12445,"M","KL","9.0",5.2,2,"capital","I.2",4.9,9.2,9,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-13","mating",12657,"M","KL","11.1",5.8,4,"capital","K.0",6.2,11,11.1,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-13","mating",12017,"M","KL","5.1",1.1,4,"capital","E.0",1.3,5,5.1,1.73333333333333,0.333333333333333,6.70820393249936,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-14","mating",12705,"M","KL","4.7",14.4,4,"capital","E.0",14.6,5,4.7,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-14","mating",12908,"M","KL","3.6",18.9,4,"capital","C.5",19,3.5,3.6,1.73333333333333,0.333333333333333,4.24264068711932,TRUE,TRUE,"mushroom/truffle",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
2013,"non-mast","2013-04-14","mating",12657,"M","KL","11.1",5.9,2,"capital","K.0",6.2,11,11.1,1.73333333333333,0.333333333333333,9.48683298050513,TRUE,TRUE,"cone",1,2012,26.7,1.795114313,0.191642117616926,-0.12463475412953
